OBJECTID,leg_id,start_time,start_node_lat,start_node_lng,end_node_lat,end_node_lng,CentroidID_O,CentroidID_D
1,87585773,2000-01-01 22:39:00 +0800,37.509370000000004,-121.94962,37.50078,-121.93948,2,1
2,87663883,2000-01-01 22:52:00 +0800,37.51764,-121.94493,37.51287,-121.94508,30,30
3,87663885,2000-01-02 00:29:00 +0800,37.51287,-121.94508,37.51764,-121.94493,30,30
4,87771074,2000-01-01 22:35:00 +0800,37.50237,-121.95432,37.495979999999996,-121.92958999999999,1,25
5,87771078,2000-01-02 02:48:00 +0800,37.495979999999996,-121.92958999999999,37.50237,-121.95432,25,1
6,87955787,2000-01-01 22:55:00 +0800,37.51764,-121.94493,37.51287,-121.94508,30,30
7,87955789,2000-01-01 23:33:00 +0800,37.51287,-121.94508,37.51764,-121.94493,30,30
8,88048543,2000-01-01 23:37:00 +0800,37.4975,-121.95111999999999,37.50205,-121.91963999999999,26,22
9,88048552,2000-01-01 23:53:00 +0800,37.50205,-121.91963999999999,37.5118,-121.95203000000001,22,2
10,88048563,2000-01-02 00:04:00 +0800,37.5118,-121.95203000000001,37.4975,-121.95111999999999,2,26
11,88086499,2000-01-01 21:51:00 +0800,37.49092,-121.93016999999999,37.509370000000004,-121.94962,25,2
12,88086685,2000-01-01 22:43:00 +0800,37.509370000000004,-121.94962,37.49092,-121.93016999999999,2,25
13,88186349,2000-01-01 22:29:00 +0800,37.50078,-121.93948,37.50246,-121.94765,1,1
14,88186350,2000-01-01 22:56:00 +0800,37.50246,-121.94765,37.50078,-121.93948,1,1
15,88060287,2000-01-02 06:00:00 +0800,37.51018,-121.94178000000001,37.492020000000004,-121.92669,30,24
16,88294033,2000-01-01 22:28:00 +0800,37.51533,-121.95216,37.51764,-121.94493,2,30
17,88294034,2000-01-01 22:50:00 +0800,37.51764,-121.94493,37.51533,-121.95216,30,2
18,88348502,2000-01-01 23:17:00 +0800,37.50078,-121.93948,37.52772,-121.95343999999999,1,3
19,88349710,2000-01-02 02:03:00 +0800,37.50246,-121.94765,37.49232,-121.95326999999999,1,26
20,88258341,2000-01-01 22:23:00 +0800,37.51507,-121.9456,37.50246,-121.94765,30,1
21,88258342,2000-01-01 22:36:00 +0800,37.50246,-121.94765,37.51507,-121.9456,1,30
22,88262892,2000-01-01 17:44:00 +0800,37.50659,-121.93902,37.50078,-121.93948,29,1
23,88273113,2000-01-02 02:12:00 +0800,37.50659,-121.93902,37.51507,-121.9456,29,30
24,88273115,2000-01-02 02:56:00 +0800,37.51507,-121.9456,37.50659,-121.93902,30,29
25,88422482,2000-01-01 19:47:00 +0800,37.508790000000005,-121.94868000000001,37.50078,-121.93948,2,1
26,88624849,2000-01-01 22:44:00 +0800,37.531940000000006,-121.94543,37.52956,-121.93385,4,7
27,88624853,2000-01-02 00:23:00 +0800,37.52956,-121.93385,37.531940000000006,-121.94543,7,4
28,88675042,2000-01-01 22:06:22 +0800,37.50254,-121.94888,37.50078,-121.93948,1,1
29,88797878,2000-01-01 23:46:00 +0800,37.49584,-121.95281999999999,37.509370000000004,-121.94962,26,2
30,88851136,2000-01-01 23:01:00 +0800,37.50254,-121.94888,37.512240000000006,-121.93817,1,16
31,88851933,2000-01-01 22:11:00 +0800,37.51018,-121.94178000000001,37.5118,-121.95203000000001,30,2
32,88578760,2000-01-02 03:54:00 +0800,37.50078,-121.93948,37.51287,-121.94508,1,30
33,88578761,2000-01-02 04:23:00 +0800,37.51287,-121.94508,37.50078,-121.93948,30,1
34,88749866,2000-01-02 06:25:00 +0800,37.51018,-121.94178000000001,37.495290000000004,-121.92543,30,25
35,88761024,2000-01-02 00:06:00 +0800,37.527640000000005,-121.91978999999999,37.5118,-121.95203000000001,"12
",2
36,88761449,2000-01-01 23:33:00 +0800,37.53306,-121.9228,37.509370000000004,-121.94962,8,2
37,88766662,2000-01-02 01:12:00 +0800,37.50186,-121.93856000000001,37.49975,-121.93502,21,21
38,88935641,2000-01-01 19:28:00 +0800,37.50002,-121.93801,37.50078,-121.93948,21,1
39,88935642,2000-01-01 21:16:00 +0800,37.50078,-121.93948,37.50002,-121.93801,1,21
40,88950435,2000-01-01 23:19:00 +0800,37.4975,-121.95111999999999,37.493840000000006,-121.92528999999999,26,23
41,88950436,2000-01-02 01:13:00 +0800,37.493840000000006,-121.92528999999999,37.4975,-121.95111999999999,23,26
42,88969508,2000-01-02 03:41:00 +0800,37.49281,-121.9291,37.504709999999996,-121.94078,24,29
43,88969512,2000-01-02 04:03:00 +0800,37.504709999999996,-121.94078,37.49281,-121.9291,29,24
44,88988954,2000-01-02 05:18:00 +0800,37.52677,-121.92327,37.5289,-121.92017,"12
",8
45,89007128,2000-01-01 23:35:00 +0800,37.509370000000004,-121.94962,37.53549,-121.91856999999999,2,8
46,89007129,2000-01-02 02:30:00 +0800,37.53549,-121.91856999999999,37.509370000000004,-121.94962,8,2
47,89067630,2000-01-01 23:28:00 +0800,37.50031,-121.93767,37.50078,-121.93948,21,1
48,89067632,2000-01-02 01:33:00 +0800,37.50078,-121.93948,37.49923,-121.95141000000001,1,26
49,89067633,2000-01-02 04:45:00 +0800,37.49923,-121.95141000000001,37.50078,-121.93948,26,1
50,89206300,2000-01-01 21:06:00 +0800,37.504709999999996,-121.94078,37.514559999999996,-121.93985,29,16
51,89078922,2000-01-02 02:23:00 +0800,37.490759999999995,-121.92988000000001,37.50497,-121.92648,25,18
52,89017174,2000-01-01 22:38:00 +0800,37.51507,-121.9456,37.53123,-121.92223999999999,30,8
53,89017175,2000-01-01 23:58:00 +0800,37.53123,-121.92223999999999,37.51507,-121.9456,8,30
54,89017176,2000-01-02 02:19:00 +0800,37.51507,-121.9456,37.53349,-121.95073000000001,30,4
55,89017177,2000-01-02 02:41:00 +0800,37.53349,-121.95073000000001,37.51507,-121.9456,4,30
56,89036702,2000-01-01 22:59:00 +0800,37.49975,-121.93502,37.50233,-121.93803,21,21
57,89244334,2000-01-02 00:51:00 +0800,37.49105,-121.92786000000001,37.49281,-121.9291,24,24
58,89261483,2000-01-01 23:19:00 +0800,37.51287,-121.94508,37.4962,-121.92828,30,25
59,89261485,2000-01-01 23:59:00 +0800,37.4962,-121.92828,37.51287,-121.94508,25,30
60,89266125,2000-01-01 23:12:00 +0800,37.509370000000004,-121.94962,37.493840000000006,-121.92832,2,24
61,89266126,2000-01-02 02:51:00 +0800,37.493840000000006,-121.92832,37.509370000000004,-121.94962,24,2
62,89294477,2000-01-01 23:11:00 +0800,37.51851,-121.94425,37.51507,-121.93983,30,16
63,89294480,2000-01-02 00:01:00 +0800,37.51507,-121.93983,37.51851,-121.94425,16,30
64,89127901,2000-01-02 02:29:00 +0800,37.50246,-121.94765,37.50736,-121.92836000000001,1,18
65,89399987,2000-01-02 00:57:00 +0800,37.536159999999995,-121.92454,37.50659,-121.93902,9,29
66,89441560,2000-01-01 23:26:00 +0800,37.503190000000004,-121.94604,37.49923,-121.95141000000001,1,26
67,89441561,2000-01-02 00:12:00 +0800,37.49923,-121.95141000000001,37.503190000000004,-121.94604,26,1
68,89464756,2000-01-01 22:18:00 +0800,37.51018,-121.94178000000001,37.50711,-121.93623999999998,30,29
69,89464757,2000-01-01 22:41:00 +0800,37.50711,-121.93623999999998,37.51018,-121.94178000000001,29,30
70,89489427,2000-01-01 19:00:00 +0800,37.5118,-121.95203000000001,37.51287,-121.94508,2,30
71,89524371,2000-01-01 19:55:00 +0800,37.51018,-121.94178000000001,37.51198,-121.95111999999999,30,2
72,89524373,2000-01-01 23:10:00 +0800,37.51198,-121.95111999999999,37.51018,-121.94178000000001,2,30
73,89538132,2000-01-02 02:05:00 +0800,37.51018,-121.94178000000001,37.50659,-121.93902,30,29
74,89547714,2000-01-01 21:59:00 +0800,37.50078,-121.93948,37.509370000000004,-121.94962,1,2
75,89549375,2000-01-01 21:25:00 +0800,37.50078,-121.93948,37.50257,-121.94675,1,1
76,89549377,2000-01-01 23:24:00 +0800,37.50257,-121.94675,37.50078,-121.93948,1,1
77,89572415,2000-01-01 22:43:00 +0800,37.49675,-121.95041,37.53141,-121.92228999999999,26,8
78,89572416,2000-01-01 22:57:00 +0800,37.53141,-121.92228999999999,37.49675,-121.95041,8,26
79,89609688,2000-01-02 03:36:00 +0800,37.50078,-121.93948,37.49923,-121.95141000000001,1,26
80,89609689,2000-01-02 03:53:00 +0800,37.49923,-121.95141000000001,37.50078,-121.93948,26,1
81,89637328,2000-01-01 23:14:00 +0800,37.50078,-121.93948,37.49975,-121.93502,1,21
82,89637329,2000-01-01 23:23:00 +0800,37.49975,-121.93502,37.50078,-121.93948,21,1
83,89694842,2000-01-02 01:14:00 +0800,37.50078,-121.93948,37.49975,-121.93502,1,21
84,89694844,2000-01-02 01:50:00 +0800,37.49975,-121.93502,37.50078,-121.93948,21,1
85,89700581,2000-01-01 18:52:00 +0800,37.503190000000004,-121.94604,37.49923,-121.95141000000001,1,26
86,89799201,2000-01-01 19:23:00 +0800,37.51233,-121.95203000000001,37.50026,-121.9216,2,22
87,89799202,2000-01-01 21:16:00 +0800,37.50026,-121.9216,37.510979999999996,-121.9126,22,20
88,89864949,2000-01-02 03:51:00 +0800,37.50735,-121.92825,37.52635,-121.91626000000001,18,"12
"
89,89888905,2000-01-01 22:56:00 +0800,37.50014,-121.93768,37.51018,-121.94178000000001,21,30
90,89888909,2000-01-02 03:49:00 +0800,37.51018,-121.94178000000001,37.50093,-121.93727,30,21
91,89888913,2000-01-02 03:58:00 +0800,37.50093,-121.93727,37.50078,-121.93948,21,1
92,89888916,2000-01-02 04:11:00 +0800,37.50078,-121.93948,37.50014,-121.93768,1,21
93,89890911,2000-01-02 05:55:00 +0800,37.54878,-121.94073999999999,37.53889,-121.91883,28,9
94,90046197,2000-01-02 02:55:00 +0800,37.514559999999996,-121.93985,37.5118,-121.95203000000001,16,2
95,90062246,2000-01-02 01:53:00 +0800,37.53548,-121.93347,37.53454,-121.93685,5,6
96,90063204,2000-01-02 05:41:00 +0800,37.49105,-121.92786000000001,37.50909,-121.94928999999999,24,2
97,90063205,2000-01-02 05:51:00 +0800,37.50909,-121.94928999999999,37.50237,-121.95432,2,1
98,89913568,2000-01-02 03:48:00 +0800,37.544000000000004,-121.93555,37.55231,-121.9457,11,28
99,89923199,2000-01-01 23:52:00 +0800,37.509370000000004,-121.94962,37.51018,-121.94178000000001,2,30
100,89806909,2000-01-02 00:32:00 +0800,37.49998,-121.93556000000001,37.49093,-121.92473000000001,21,24
101,89829410,2000-01-02 00:38:00 +0800,37.52107,-121.91622,37.53239,-121.91882,"12
",8
102,89829411,2000-01-02 00:54:00 +0800,37.53239,-121.91882,37.52107,-121.91622,8,"12
"
103,89840209,2000-01-02 00:49:00 +0800,37.4962,-121.92828,37.49595,-121.92978000000001,25,25
104,89840213,2000-01-02 01:20:00 +0800,37.49595,-121.92978000000001,37.4962,-121.92828,25,25
105,89856362,2000-01-02 04:14:00 +0800,37.53625,-121.9483,37.4975,-121.95111999999999,6,26
106,89941890,2000-01-02 01:42:00 +0800,37.49584,-121.95281999999999,37.50078,-121.93948,26,1
107,89945784,2000-01-01 20:00:00 +0800,37.53147,-121.95298999999999,37.53539,-121.94649,4,4
108,89945987,2000-01-01 20:26:00 +0800,37.53539,-121.94649,37.53147,-121.95298999999999,4,4
109,89946454,2000-01-02 03:23:00 +0800,37.504709999999996,-121.94078,37.51018,-121.94178000000001,29,30
110,89949689,2000-01-02 05:25:00 +0800,37.4922,-121.93078999999999,37.50078,-121.93948,25,1
111,89949691,2000-01-02 06:45:00 +0800,37.50078,-121.93948,37.4922,-121.93078999999999,1,25
112,89952102,2000-01-02 02:51:00 +0800,37.51202,-121.95093999999999,37.504709999999996,-121.94078,2,29
113,89952667,2000-01-01 23:34:00 +0800,37.51198,-121.95111999999999,37.49613,-121.95318999999999,2,26
114,89952668,2000-01-02 00:26:00 +0800,37.49613,-121.95318999999999,37.51198,-121.95111999999999,26,2
115,89967687,2000-01-01 20:37:00 +0800,37.4975,-121.95111999999999,37.51918,-121.94986000000002,26,2
116,89967688,2000-01-01 21:28:00 +0800,37.51918,-121.94986000000002,37.50905,-121.93557,2,18
117,89989483,2000-01-02 03:28:00 +0800,37.51198,-121.95111999999999,37.51018,-121.94178000000001,2,30
118,89989484,2000-01-02 03:37:00 +0800,37.51018,-121.94178000000001,37.508790000000005,-121.94868000000001,30,2
119,90003987,2000-01-02 03:49:00 +0800,37.50246,-121.94765,37.49527,-121.92368,1,23
120,90005481,2000-01-02 04:52:43 +0800,37.49975,-121.93502,37.52709,-121.93223,21,7
121,90008018,2000-01-01 19:55:00 +0800,37.51944,-121.95363,37.4975,-121.95111999999999,2,26
122,90120434,2000-01-02 03:26:00 +0800,37.50078,-121.93948,37.50246,-121.94765,1,1
123,90123107,2000-01-01 18:20:00 +0800,37.54551,-121.95328,37.5118,-121.95203000000001,28,2
124,90123108,2000-01-01 19:48:00 +0800,37.5118,-121.95203000000001,37.51198,-121.95111999999999,2,2
125,90124380,2000-01-01 23:26:00 +0800,37.50659,-121.93902,37.49568,-121.92513999999998,29,23
126,90136087,2000-01-02 00:21:00 +0800,37.49595,-121.92978000000001,37.51018,-121.94178000000001,25,30
127,90166167,2000-01-01 21:09:00 +0800,37.51463,-121.93956999999999,37.498329999999996,-121.95132,16,26
128,90075490,2000-01-02 04:28:00 +0800,37.51018,-121.94178000000001,37.509370000000004,-121.94962,30,2
129,90075491,2000-01-02 04:31:00 +0800,37.509370000000004,-121.94962,37.51018,-121.94178000000001,2,30
130,90077183,2000-01-02 01:54:00 +0800,37.528690000000005,-121.91875,37.51018,-121.94178000000001,8,30
131,90081417,2000-01-01 22:32:00 +0800,37.495979999999996,-121.92958999999999,37.51018,-121.94178000000001,25,30
132,90081418,2000-01-02 00:25:00 +0800,37.51018,-121.94178000000001,37.495979999999996,-121.92958999999999,30,25
133,90102059,2000-01-01 21:55:00 +0800,37.49236,-121.92638000000001,37.495979999999996,-121.92958999999999,24,25
134,90102065,2000-01-01 22:12:00 +0800,37.495979999999996,-121.92958999999999,37.54373,-121.93371,25,11
135,90336432,2000-01-01 23:35:00 +0800,37.50173,-121.93721000000001,37.51442,-121.93976,21,16
136,90336434,2000-01-01 23:57:00 +0800,37.51442,-121.93976,37.50173,-121.93721000000001,16,21
137,90199337,2000-01-01 23:05:00 +0800,37.51018,-121.94178000000001,37.509370000000004,-121.94962,30,2
138,90219779,2000-01-01 23:01:00 +0800,37.509370000000004,-121.94962,37.50078,-121.93948,2,1
139,90219780,2000-01-01 23:29:00 +0800,37.50078,-121.93948,37.509370000000004,-121.94962,1,2
140,90233211,2000-01-02 02:56:00 +0800,37.50078,-121.93948,37.50173,-121.93721000000001,1,21
141,90354720,2000-01-01 21:50:00 +0800,37.51018,-121.94178000000001,37.53528,-121.9534,30,4
142,90354721,2000-01-01 22:28:00 +0800,37.53528,-121.9534,37.51018,-121.94178000000001,4,30
143,90376709,2000-01-01 23:49:00 +0800,37.50237,-121.95432,37.49923,-121.95141000000001,1,26
144,90376710,2000-01-01 23:54:00 +0800,37.49923,-121.95141000000001,37.50237,-121.95432,26,1
145,90241395,2000-01-02 00:46:00 +0800,37.50457,-121.92611000000001,37.49714,-121.94833999999999,18,26
146,90249912,2000-01-01 20:51:00 +0800,37.4988,-121.95358,37.49232,-121.95326999999999,26,26
147,90256631,2000-01-02 05:17:00 +0800,37.51764,-121.94493,37.51507,-121.9456,30,30
148,90256633,2000-01-02 06:29:00 +0800,37.51507,-121.9456,37.51764,-121.94493,30,30
149,90301482,2000-01-01 21:28:00 +0800,37.52834,-121.95113,37.49275,-121.92603999999999,4,24
150,90468494,2000-01-01 20:01:00 +0800,37.49975,-121.93502,37.49595,-121.92978000000001,21,25
151,90474151,2000-01-01 19:42:00 +0800,37.49923,-121.95141000000001,37.49232,-121.95326999999999,26,26
152,90478112,2000-01-01 21:23:00 +0800,37.51018,-121.94178000000001,37.509370000000004,-121.94962,30,2
153,90478113,2000-01-01 22:44:00 +0800,37.509370000000004,-121.94962,37.506170000000004,-121.94118999999999,2,29
154,90478114,2000-01-01 23:31:00 +0800,37.506170000000004,-121.94118999999999,37.51018,-121.94178000000001,29,30
155,90411750,2000-01-01 22:05:00 +0800,37.50246,-121.94765,37.49714,-121.94833999999999,1,26
156,90411752,2000-01-01 22:39:00 +0800,37.49714,-121.94833999999999,37.50246,-121.94765,26,1
157,90411754,2000-01-02 02:14:00 +0800,37.50246,-121.94765,37.49281,-121.9291,1,24
158,90411756,2000-01-02 02:53:00 +0800,37.49281,-121.9291,37.50246,-121.94765,24,1
159,90422472,2000-01-02 07:36:00 +0800,37.49923,-121.95141000000001,37.535579999999996,-121.92069,26,8
160,90426408,2000-01-01 20:54:00 +0800,37.50078,-121.93948,37.501290000000004,-121.93826000000001,1,21
161,90426409,2000-01-01 21:29:00 +0800,37.501290000000004,-121.93826000000001,37.50078,-121.93948,21,1
162,90426412,2000-01-02 04:27:00 +0800,37.50078,-121.93948,37.508,-121.94775,1,2
163,90426414,2000-01-02 05:56:00 +0800,37.508,-121.94775,37.50078,-121.93948,2,1
164,90590943,2000-01-02 00:59:00 +0800,37.527640000000005,-121.91978999999999,37.52899,-121.91973,"12
",8
165,90590945,2000-01-02 02:39:00 +0800,37.52899,-121.91973,37.531209999999994,-121.91951999999999,8,8
166,90521710,2000-01-01 20:54:00 +0800,37.49975,-121.93502,37.509370000000004,-121.94962,21,2
167,90521717,2000-01-01 21:28:00 +0800,37.509370000000004,-121.94962,37.49975,-121.93502,2,21
168,90563830,2000-01-01 22:41:00 +0800,37.49975,-121.93502,37.49293,-121.92743999999999,21,24
169,90563831,2000-01-01 22:58:00 +0800,37.49293,-121.92743999999999,37.49975,-121.93502,24,21
170,90643665,2000-01-01 22:10:00 +0800,37.523179999999996,-121.91776000000002,37.52085,-121.91123,"12
","12
"
171,90643666,2000-01-01 22:54:00 +0800,37.52085,-121.91123,37.523179999999996,-121.91776000000002,"12
","12
"
172,90682748,2000-01-01 19:40:00 +0800,37.50078,-121.93948,37.49714,-121.94833999999999,1,26
173,90682750,2000-01-02 00:22:00 +0800,37.49714,-121.94833999999999,37.50078,-121.93948,26,1
174,90697041,2000-01-01 20:04:22 +0800,37.5118,-121.95203000000001,37.50078,-121.93948,2,1
175,90697042,2000-01-02 00:27:00 +0800,37.50078,-121.93948,37.5118,-121.95203000000001,1,2
176,90895335,2000-01-01 22:14:00 +0800,37.49613,-121.95318999999999,37.50224,-121.95437,26,1
177,90740828,2000-01-01 22:44:00 +0800,37.50078,-121.93948,37.509370000000004,-121.94962,1,2
178,90754874,2000-01-01 17:51:00 +0800,37.53086,-121.93525,37.50947,-121.9158,7,20
179,90908283,2000-01-01 20:26:27 +0800,37.52841,-121.91953999999998,37.541709999999995,-121.9227,8,10
180,90908284,2000-01-01 20:40:00 +0800,37.541709999999995,-121.9227,37.52841,-121.91953999999998,10,8
181,90813524,2000-01-01 21:52:00 +0800,37.49089,-121.92671000000001,37.50014,-121.93768,24,21
182,90813525,2000-01-01 22:09:00 +0800,37.50014,-121.93768,37.49089,-121.92671000000001,21,24
183,91025293,2000-01-01 20:37:00 +0800,37.53171,-121.95093999999999,37.50659,-121.93902,4,29
184,90914672,2000-01-01 23:48:00 +0800,37.493959999999994,-121.92517,37.49568,-121.92513999999998,23,23
185,90914673,2000-01-01 23:56:00 +0800,37.49568,-121.92513999999998,37.493959999999994,-121.92517,23,23
186,91015982,2000-01-02 01:42:00 +0800,37.51018,-121.94178000000001,37.504709999999996,-121.94078,30,29
187,91015985,2000-01-02 02:48:00 +0800,37.504709999999996,-121.94078,37.51018,-121.94178000000001,29,30
188,91203560,2000-01-02 02:00:00 +0800,37.50078,-121.93948,37.531940000000006,-121.94543,1,4
189,91226448,2000-01-01 23:59:00 +0800,37.50078,-121.93948,37.4962,-121.92828,1,25
190,91109231,2000-01-02 03:29:00 +0800,37.50078,-121.93948,37.50186,-121.93856000000001,1,21
191,91238272,2000-01-02 00:15:00 +0800,37.52834,-121.95113,37.54124,-121.94949,4,6
192,91238284,2000-01-02 00:59:00 +0800,37.54124,-121.94949,37.52834,-121.95113,6,4
193,91259232,2000-01-01 23:25:00 +0800,37.50078,-121.93948,37.49275,-121.92603999999999,1,24
194,91259235,2000-01-01 23:50:00 +0800,37.49275,-121.92603999999999,37.50078,-121.93948,24,1
195,91347534,2000-01-01 23:56:00 +0800,37.52216,-121.94552,37.53147,-121.95298999999999,16,4
196,91347541,2000-01-02 00:03:00 +0800,37.53147,-121.95298999999999,37.52216,-121.94552,4,16
197,91477750,2000-01-02 02:36:00 +0800,37.51018,-121.94178000000001,37.49568,-121.92513999999998,30,23
198,91493453,2000-01-01 16:25:00 +0800,37.498329999999996,-121.95132,37.535579999999996,-121.92069,26,8
199,91510563,2000-01-01 21:54:00 +0800,37.51287,-121.94508,37.51764,-121.94493,30,30
200,91510565,2000-01-01 22:26:00 +0800,37.51764,-121.94493,37.51287,-121.94508,30,30
201,91530668,2000-01-02 00:51:00 +0800,37.498329999999996,-121.95132,37.50078,-121.93948,26,1
202,91530670,2000-01-02 02:37:00 +0800,37.50078,-121.93948,37.498329999999996,-121.95132,1,26
203,91393481,2000-01-02 01:21:00 +0800,37.495290000000004,-121.92543,37.49281,-121.9291,25,24
204,91393482,2000-01-02 01:42:00 +0800,37.49281,-121.9291,37.495290000000004,-121.92543,24,25
205,91413355,2000-01-01 15:54:00 +0800,37.49947,-121.93772,37.50078,-121.93948,21,1
206,91413357,2000-01-01 16:29:00 +0800,37.50078,-121.93948,37.49947,-121.93772,1,21
207,91415949,2000-01-01 23:03:00 +0800,37.50078,-121.93948,37.50257,-121.94675,1,1
208,91415950,2000-01-01 23:05:12 +0800,37.50257,-121.94675,37.53988,-121.94863000000001,1,6
209,91415951,2000-01-01 23:56:00 +0800,37.53988,-121.94863000000001,37.50078,-121.93948,6,1
210,91473784,2000-01-01 17:00:00 +0800,37.52633,-121.91717,37.50078,-121.93948,"12
",1
211,91596544,2000-01-01 21:21:00 +0800,37.51198,-121.95111999999999,37.53764,-121.92223,2,9
212,91596545,2000-01-01 21:40:00 +0800,37.53764,-121.92223,37.51198,-121.95111999999999,9,2
213,91669049,2000-01-01 18:15:00 +0800,37.49923,-121.95141000000001,37.4975,-121.95111999999999,26,26
214,91674723,2000-01-01 19:49:00 +0800,37.493840000000006,-121.92832,37.49595,-121.92978000000001,24,25
215,91674724,2000-01-01 20:11:00 +0800,37.49595,-121.92978000000001,37.493840000000006,-121.92832,25,24
216,91674727,2000-01-02 01:28:00 +0800,37.509370000000004,-121.94962,37.51018,-121.94178000000001,2,30
217,91674728,2000-01-02 01:43:00 +0800,37.51018,-121.94178000000001,37.493840000000006,-121.92832,30,24
218,91727865,2000-01-02 01:20:00 +0800,37.495470000000005,-121.92338000000001,37.50078,-121.93948,23,1
219,91727866,2000-01-02 01:28:00 +0800,37.50078,-121.93948,37.495470000000005,-121.92338000000001,1,23
220,91769726,2000-01-01 21:19:00 +0800,37.495979999999996,-121.92958999999999,37.540279999999996,-121.94963,25,6
221,91769743,2000-01-01 23:12:00 +0800,37.540279999999996,-121.94963,37.52953,-121.93777,6,7
222,91769778,2000-01-01 23:56:00 +0800,37.52953,-121.93777,37.495979999999996,-121.92958999999999,7,25
223,91774339,2000-01-02 01:43:00 +0800,37.51287,-121.94508,37.51507,-121.9456,30,30
224,91774341,2000-01-02 02:35:00 +0800,37.51507,-121.9456,37.51287,-121.94508,30,30
225,91831977,2000-01-01 19:01:00 +0800,37.492020000000004,-121.92669,37.51018,-121.94178000000001,24,30
226,91883739,2000-01-02 04:20:00 +0800,37.4962,-121.92828,37.50002,-121.93801,25,21
227,91898774,2000-01-01 23:26:00 +0800,37.50246,-121.94765,37.504909999999995,-121.9165,1,19
228,91898775,2000-01-01 23:55:00 +0800,37.504909999999995,-121.9165,37.53386,-121.92226000000001,19,8
229,91898776,2000-01-02 00:55:00 +0800,37.53386,-121.92226000000001,37.504909999999995,-121.9165,8,19
230,92006928,2000-01-01 22:44:00 +0800,37.49232,-121.95326999999999,37.51018,-121.94178000000001,26,30
231,92006931,2000-01-01 23:21:00 +0800,37.51018,-121.94178000000001,37.49232,-121.95326999999999,30,26
232,92026772,2000-01-01 20:05:00 +0800,37.504709999999996,-121.94078,37.51198,-121.95111999999999,29,2
233,92026774,2000-01-01 22:44:00 +0800,37.51198,-121.95111999999999,37.504709999999996,-121.94078,2,29
234,92058303,2000-01-02 00:34:00 +0800,37.528690000000005,-121.91875,37.52864,-121.93298999999999,8,7
235,92058306,2000-01-02 01:49:00 +0800,37.52864,-121.93298999999999,37.528690000000005,-121.91875,7,8
236,91914270,2000-01-02 04:56:00 +0800,37.53086,-121.93525,37.51198,-121.95111999999999,7,2
237,91864523,2000-01-02 05:17:00 +0800,37.52182,-121.91711000000001,37.52239,-121.91779,"12
","12
"
238,91967985,2000-01-02 04:23:00 +0800,37.51287,-121.94508,37.531659999999995,-121.92975,30,7
239,92089855,2000-01-02 00:16:00 +0800,37.51018,-121.94178000000001,37.504709999999996,-121.94078,30,29
240,92105781,2000-01-02 01:56:00 +0800,37.507090000000005,-121.93093,37.50078,-121.93948,18,1
241,92149891,2000-01-01 21:36:00 +0800,37.50078,-121.93948,37.49595,-121.92978000000001,1,25
242,92155796,2000-01-01 21:04:00 +0800,37.51287,-121.94508,37.4922,-121.93078999999999,30,25
243,92168730,2000-01-02 00:00:00 +0800,37.50093,-121.93727,37.49975,-121.93502,21,21
244,92168732,2000-01-02 01:27:00 +0800,37.49975,-121.93502,37.495979999999996,-121.92958999999999,21,25
245,92168734,2000-01-02 01:40:00 +0800,37.495979999999996,-121.92958999999999,37.50093,-121.93727,25,21
246,92191855,2000-01-02 00:03:00 +0800,37.49232,-121.95326999999999,37.49975,-121.93502,26,21
247,92221550,2000-01-01 17:56:00 +0800,37.50186,-121.93856000000001,37.5118,-121.95203000000001,21,2
248,92221551,2000-01-01 18:33:00 +0800,37.5118,-121.95203000000001,37.50186,-121.93856000000001,2,21
249,92235524,2000-01-02 00:19:00 +0800,37.52834,-121.95113,37.53085,-121.93325,4,7
250,92235526,2000-01-02 01:19:00 +0800,37.53085,-121.93325,37.52834,-121.95113,7,4
251,92236333,2000-01-01 21:00:00 +0800,37.51287,-121.94508,37.53886,-121.92128999999998,30,9
252,92236336,2000-01-01 21:59:00 +0800,37.53886,-121.92128999999998,37.51287,-121.94508,9,30
253,92318709,2000-01-02 01:06:00 +0800,37.5118,-121.95203000000001,37.49947,-121.93772,2,21
254,92319210,2000-01-01 23:31:00 +0800,37.51834,-121.94471000000001,37.53452,-121.91767,30,8
255,92319211,2000-01-01 23:53:00 +0800,37.53452,-121.91767,37.51834,-121.94471000000001,8,30
256,92319213,2000-01-02 02:00:00 +0800,37.51834,-121.94471000000001,37.533390000000004,-121.95178,30,4
257,92319215,2000-01-02 02:26:00 +0800,37.533390000000004,-121.95178,37.51834,-121.94471000000001,4,30
258,92322470,2000-01-02 01:12:00 +0800,37.53155,-121.95036,37.50078,-121.93948,4,1
259,92347288,2000-01-02 03:05:00 +0800,37.51287,-121.94508,37.51507,-121.9456,30,30
260,92347289,2000-01-02 03:45:00 +0800,37.51507,-121.9456,37.51287,-121.94508,30,30
261,92358317,2000-01-02 02:25:00 +0800,37.49923,-121.95141000000001,37.49431,-121.92556,26,24
262,92362976,2000-01-01 21:28:00 +0800,37.508790000000005,-121.94868000000001,37.52834,-121.95113,2,4
263,92379088,2000-01-02 03:57:00 +0800,37.51018,-121.94178000000001,37.498329999999996,-121.95132,30,26
264,92379090,2000-01-02 05:12:00 +0800,37.498329999999996,-121.95132,37.51018,-121.94178000000001,26,30
265,92392955,2000-01-01 15:57:00 +0800,37.53161,-121.93043,37.535579999999996,-121.92069,7,8
